ISO3,Country,UNICEF Region,Indicator,Data Source,Year,Sex,Age,DISAGG_CATEGORY,DISAGG,Value
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Education,manquant/nsp,91.0
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Education,primaire,86.19999694824219
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Education,secondaire & +,75.19999694824219
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Residence,Rural,86.0
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Residence,Urban,79.19999694824219
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Wealth quintile,Quintile 1,91.5999984741211
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Wealth quintile,Quintile 2,84.80000305175781
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Wealth quintile,Quintile 3,82.19999694824219
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Wealth quintile,Quintile 4,81.5
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-49,Wealth quintile,Quintile 5,75.69999694824219
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,20-24,Age,20-24,83.30000305175781
MRT,Mauritania,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,20-24,Age,20-24,80.4000015258789
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-19,Age,15-19,61.70000076293945
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-19,Age,15-19,57.900001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Education,higher,48.099998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Education,non-formal,68.19999694824219
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Education,none,60.5
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Education,primary,62.0
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Education,secondary,60.099998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Residence,Rural,61.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Residence,Urban,58.79999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Wealth quintile,Quintile 1,63.0
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Wealth quintile,Quintile 2,61.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Wealth quintile,Quintile 3,60.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Wealth quintile,Quintile 4,59.0
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-24,Wealth quintile,Quintile 5,59.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Education,higher,40.79999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Education,non-formal,59.900001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Education,none,59.599998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Education,primary,66.4000015258789
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Education,secondary,55.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Residence,Rural,59.099998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Residence,Urban,50.099998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Wealth quintile,Quintile 1,63.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Wealth quintile,Quintile 2,56.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Wealth quintile,Quintile 3,53.5
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Wealth quintile,Quintile 4,52.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-24,Wealth quintile,Quintile 5,54.599998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Education,higher,45.599998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Education,non-formal,63.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Education,none,61.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Education,primary,63.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Education,secondary,60.20000076293945
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Residence,Rural,60.5
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Residence,Urban,58.099998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Wealth quintile,Quintile 1,63.599998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Wealth quintile,Quintile 2,61.5
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Wealth quintile,Quintile 3,59.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Wealth quintile,Quintile 4,58.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Female,15-49,Wealth quintile,Quintile 5,57.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Education,higher,34.599998474121094
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Education,non-formal,57.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Education,none,55.400001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Education,primary,57.79999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Education,secondary,53.20000076293945
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Residence,Rural,54.29999923706055
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Residence,Urban,45.900001525878906
NGA,Nigeria,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2016-17,2017,Male,15-49,Wealth quintile,Quintile 1,61.5
